name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj,FDR,falsePos,Sugar_1,Sugar_2,Blood_1,Blood_2
AAEL007796,10.5,16.5,4.5,3.703,1.9,4.3,0.000272336848199488,1,0.0015,3,19,14,4,5
AAEL027307,27.5,37.5,17.5,2.13,1.1,5.6,0.000273995391189992,1,0.0015,3,41,34,17,18
AAEL000173,28.5,18.5,38.5,0.487,-1,5.5,0.000273995391189992,1,0.0015,3,21,16,32,45
AAEL002564,4.2,8,0.5,13.119,3.7,3.3,0.000274959141996647,1,0.0015,3,12,4,0,1
AAEL012245,4,7.5,0.5,12.394,3.6,3.3,0.000274959141996647,1,0.0015,3,8,7,1,0
AAEL002742,4.8,1,8.5,0.116,-3.1,3.3,0.000274959141996647,1,0.0015,3,1,1,6,11
AAEL026917,4.8,1,8.5,0.101,-3.3,3.3,0.000274959141996647,1,0.0015,3,1,1,9,8
AAEL026215,4.8,1,8.5,0.088,-3.5,3.3,0.000274959141996647,1,0.0015,3,1,1,7,10
AAEL002272,81.2,63,99.5,0.632,-0.7,7,0.000276774102010994,1,0.0015,3,62,64,95,104
AAEL009420,6,10.5,1.5,6.861,2.8,3.7,0.000277607799715301,1,0.0015,3,9,12,1,2
AAEL019793,89.2,70,108.5,0.643,-0.6,7.1,0.000279288102438252,1,0.0015,3,71,69,111,106
AAEL000422,81.8,63.5,100,0.634,-0.7,7,0.000280442549747308,1,0.0015,3,65,62,99,101
AAEL001030,36.5,25.5,47.5,0.53,-0.9,5.9,0.000281033724042688,1,0.0015,3,30,21,42,53
AAEL008613,27.2,17.5,37,0.472,-1.1,5.5,0.000286690314343206,1,0.0016,3,20,15,35,39
AAEL009509,38,26.5,49.5,0.541,-0.9,5.9,0.000286921123828468,1,0.0016,3,28,25,50,49
AAEL004427,67.2,49,85.5,0.575,-0.8,6.7,0.00029136576739863,1,0.0016,3,52,46,66,105
AAEL018211,78.2,60,96.5,0.623,-0.7,6.9,0.000291377465648647,1,0.0016,3,62,58,87,106
AAEL004142,33.2,22.5,44,0.515,-1,5.7,0.000292251202778078,1,0.0016,3,23,22,46,42
AAEL002501,173.5,144,203,0.712,-0.5,8.1,0.000292941023754692,1,0.0016,3,147,141,206,200
AAEL013675,115.5,93,138,0.671,-0.6,7.5,0.000295591378254201,1,0.0016,3,97,89,133,143
AAEL009142,58.2,43,73.5,0.587,-0.8,6.5,0.000299670212088391,1,0.0016,3,48,38,74,73
AAEL008832,74.2,57,91.5,0.624,-0.7,6.9,0.000300018757640182,1,0.0016,3,61,53,96,87
AAEL005460,17.5,25.5,9.5,2.621,1.4,5,0.000304678215555945,1,0.0017,3,28,23,10,9
AAEL003510,18.2,10.5,26,0.391,-1.4,4.9,0.000304678215555945,1,0.0017,3,9,12,24,28
AAEL019523,100.8,121.5,80,1.52,0.6,7.4,0.000304747385181274,1,0.0017,3,122,121,80,80
AAEL015283,12,18.5,5.5,3.342,1.7,4.5,0.000306925950063917,1,0.0017,3,18,19,6,5
AAEL004960,12.5,6,19,0.319,-1.6,4.5,0.000306925950063917,1,0.0017,3,7,5,20,18
AAEL026104,47.8,35,60.5,0.582,-0.8,6.2,0.000307284537417116,1,0.0017,3,37,33,61,60
AAEL012920,14.5,21.5,7.5,2.874,1.5,4.7,0.000308189725733445,1,0.0017,3,21,22,9,6
AAEL010842,15,8,22,0.362,-1.5,4.7,0.000308189725733445,1,0.0017,3,8,8,22,22
AAEL022950,29,39.5,18.5,2.13,1.1,5.6,0.000309330656350134,1,0.0017,3,50,29,20,17
AAEL000239,35.5,46.5,24.5,1.885,0.9,5.9,0.000310883789814454,1,0.0017,3,47,46,27,22
AAEL025729,57,42,72,0.584,-0.8,6.5,0.000311307118775526,1,0.0017,3,43,41,77,67
AAEL020992,84.2,66,102.5,0.64,-0.6,7.1,0.00031193785160603,1,0.0017,3,70,62,106,99
AAEL019606,28.8,19,38.5,0.498,-1,5.6,0.000312085325649989,1,0.0017,3,17,21,35,42
AAEL001748,28.8,18.5,39,0.487,-1,5.6,0.000312085325649989,1,0.0017,3,20,17,41,37
AAEL022628,28.8,18.5,39,0.484,-1,5.6,0.000312085325649989,1,0.0017,3,19,18,37,41
AAEL002322,32.2,21.5,43,0.511,-1,5.7,0.000312575376711701,1,0.0017,3,19,24,39,47
AAEL004955,9.5,4,15,0.271,-1.9,4.1,0.000313317822887626,1,0.0017,3,5,3,15,15
AAEL007383,402.2,350,454.5,0.77,-0.4,9.3,0.000314438917987349,1,0.0017,3,350,350,470,439
AAEL004562,19.5,11.5,27.5,0.42,-1.3,5,0.000314648801227682,1,0.0017,3,14,9,25,30
AAEL007162,62.8,79.5,46,1.734,0.8,6.7,0.000314836865010129,1,0.0017,3,81,78,33,59
AAEL005851,23.5,14.5,32.5,0.442,-1.2,5.3,0.000314847210103858,1,0.0017,3,15,14,32,33
AAEL001114,38.5,27.5,49.5,0.548,-0.9,6,0.00031578609093754,1,0.0017,3,28,27,51,48
AAEL024528,38.5,27,50,0.547,-0.9,6,0.00031578609093754,1,0.0017,3,27,27,53,47
AAEL002822,22,13.5,30.5,0.438,-1.2,5.2,0.000318916428505228,1,0.0017,3,15,12,24,37
AAEL025042,22.2,13.5,31,0.433,-1.2,5.2,0.000318916428505228,1,0.0017,3,14,13,30,32
AAEL003908,20.5,12,29,0.425,-1.2,5.1,0.000319121450440924,1,0.0017,3,11,13,29,29
AAEL007704,91,71,111,0.645,-0.6,7.2,0.00031938566953746,1,0.0017,3,72,70,102,120
AAEL003942,825.5,933.5,717.5,1.301,0.4,10.3,0.000319630010748263,1,0.0017,3,981,886,682,753
AAEL003469,53.2,39,67.5,0.577,-0.8,6.4,0.000322352461144184,1,0.0017,3,44,34,59,76
AAEL008183,8.2,3,13.5,0.227,-2.1,3.9,0.000324784976346574,1,0.0017,3,4,2,14,13
AAEL002549,7.5,12.5,2.5,5.784,2.5,3.9,0.000325567452375123,1,0.0017,3,10,15,2,3
AAEL026353,7.5,12.5,2.5,5.355,2.4,3.9,0.000325567452375123,1,0.0017,3,10,15,2,3
AAEL012538,7.8,2.5,13,0.209,-2.3,3.9,0.000325567452375123,1,0.0017,3,4,1,16,10
AAEL009387,48.8,62,35.5,1.753,0.8,6.4,0.000327928442260048,1,0.0018,3,62,62,38,33
AAEL021288,105.5,84.5,126.5,0.668,-0.6,7.4,0.000328050316448693,1,0.0018,3,86,83,124,129
AAEL004228,49.8,36.5,63,0.582,-0.8,6.3,0.000335569068047997,1,0.0018,4,34,39,62,64
AAEL027436,65,49,81,0.605,-0.7,6.7,0.000335643818647061,1,0.0018,4,45,53,82,80
AAEL001252,34.5,45.5,23.5,1.899,0.9,5.9,0.000336207390784548,1,0.0018,4,43,48,19,28
AAEL022168,35.8,25,46.5,0.537,-0.9,5.8,0.000336207390784548,1,0.0018,4,28,22,54,39
AAEL015199,35.2,24.5,46,0.534,-0.9,5.8,0.000336207390784548,1,0.0018,4,24,25,44,48
AAEL004839,35.5,24.5,46.5,0.532,-0.9,5.8,0.000336207390784548,1,0.0018,4,22,27,46,47
AAEL000903,16.2,9,23.5,0.383,-1.4,4.8,0.00033817632164264,1,0.0018,4,8,10,21,26
AAEL012026,136,110.5,161.5,0.684,-0.5,7.7,0.000341145210055519,1,0.0018,4,110,111,147,176
AAEL004356,44.5,32.5,56.5,0.572,-0.8,6.2,0.000343105859825411,1,0.0018,4,32,33,59,54
AAEL008583,26.2,17,35.5,0.488,-1,5.4,0.000343453754780661,1,0.0018,4,20,14,30,41
AAEL027644,26.5,17,36,0.475,-1.1,5.4,0.000343453754780661,1,0.0018,4,18,16,38,34
AAEL001238,42.5,30.5,54.5,0.567,-0.8,6.1,0.000346437205495845,1,0.0018,4,32,29,53,56
AAEL008291,42.5,30.5,54.5,0.56,-0.8,6.1,0.000346437205495845,1,0.0018,4,29,32,50,59
AAEL000824,39.2,27.5,51,0.551,-0.9,6,0.000346672243936329,1,0.0018,4,27,28,49,53
AAEL009208,39,27.5,50.5,0.551,-0.9,6,0.000346672243936329,1,0.0018,4,26,29,52,49
AAEL012147,39,27.5,50.5,0.549,-0.9,6,0.000346672243936329,1,0.0018,4,28,27,51,50
AAEL008084,38.8,27,50.5,0.547,-0.9,6,0.000346672243936329,1,0.0018,4,28,26,47,54
AAEL009124,11.5,18,5,3.451,1.8,4.5,0.000347109543719067,1,0.0018,4,21,15,5,5
AAEL011632,56.5,42,71,0.594,-0.8,6.5,0.00035000429738497,1,0.0019,4,42,42,67,75
AAEL028013,31.5,41.5,21.5,1.951,1,5.8,0.000350045081704321,1,0.0019,4,44,39,22,21
AAEL013739,94.8,115.5,74,1.559,0.6,7.3,0.000352784898479827,1,0.0019,4,121,110,86,62
AAEL025969,29.5,20,39,0.504,-1,5.6,0.000353815857028416,1,0.0019,4,22,18,39,39
AAEL005018,29.5,19.5,39.5,0.497,-1,5.6,0.000353815857028416,1,0.0019,4,20,19,37,42
AAEL013844,92.8,73,112.5,0.646,-0.6,7.2,0.000364771461653784,1,0.0019,4,77,69,100,125
AAEL000747,23.8,15,32.5,0.462,-1.1,5.3,0.000368146800222496,1,0.0019,4,17,13,32,33
AAEL019977,36.2,25.5,47,0.539,-0.9,5.9,0.000371788869404735,1,0.002,4,26,25,47,47
AAEL026478,18,26,10,2.489,1.3,5,0.000373198583578762,1,0.002,4,23,29,10,10
AAEL019583,18.5,10.5,26.5,0.411,-1.3,5,0.000373198583578762,1,0.002,4,12,9,27,26
AAEL003949,37.8,26.5,49,0.545,-0.9,5.9,0.00037728060478441,1,0.002,4,28,25,42,56
AAEL010847,37.8,26.5,49,0.543,-0.9,5.9,0.00037728060478441,1,0.002,4,26,27,46,52
AAEL013076,41.2,29.5,53,0.56,-0.8,6,0.000379267082413282,1,0.002,4,30,29,54,52
AAEL027402,182.2,212,152.5,1.388,0.5,8.2,0.000386088986319766,1,0.002,4,216,208,151,154
AAEL023500,44.8,32.5,57,0.573,-0.8,6.2,0.000389186005836406,1,0.0021,4,34,31,50,64
AAEL005052,32,42.5,21.5,1.966,1,5.8,0.000390602189689277,1,0.0021,4,42,43,24,19
AAEL020646,26,35,17,2.071,1.1,5.5,0.00039351709475695,1,0.0021,4,34,36,15,19
AAEL006654,15.2,8,22.5,0.368,-1.4,4.7,0.000395641762208582,1,0.0021,4,10,6,19,26
AAEL001827,15.2,8,22.5,0.365,-1.5,4.7,0.000395641762208582,1,0.0021,4,9,7,23,22
AAEL010698,127.2,103.5,151,0.688,-0.5,7.6,0.000397602722114418,1,0.0021,4,103,104,143,159
AAEL027380,13.5,7,20,0.346,-1.5,4.5,0.000410966678230956,1,0.0022,4,5,9,19,21
AAEL005592,13.5,7,20,0.346,-1.5,4.5,0.000410966678230956,1,0.0022,4,7,7,21,19
AAEL011472,13.5,7,20,0.344,-1.5,4.5,0.000410966678230956,1,0.0022,4,7,7,19,21
AAEL005213,91.2,111,71.5,1.553,0.6,7.2,0.000410996172337229,1,0.0022,4,106,116,63,80
AAEL009786,49,36,62,0.585,-0.8,6.3,0.000411023786941305,1,0.0022,4,32,40,64,60
AAEL018055,25.8,17,34.5,0.484,-1,5.4,0.000411564053150518,1,0.0022,4,17,17,34,35
AAEL006227,25.8,16.5,35,0.482,-1.1,5.4,0.000411564053150518,1,0.0022,4,17,16,30,40
AAEL019986,25.5,16.5,34.5,0.481,-1.1,5.4,0.000411564053150518,1,0.0022,4,18,15,32,37
AAEL003388,25.8,16.5,35,0.477,-1.1,5.4,0.000411564053150518,1,0.0022,4,15,18,37,33
AAEL013795,38,27,49,0.553,-0.9,5.9,0.000413992331041816,1,0.0022,4,28,26,53,45
AAEL011960,57.8,43,72.5,0.594,-0.8,6.5,0.000415192660149393,1,0.0022,4,43,43,78,67
AAEL006061,52.2,39,65.5,0.587,-0.8,6.4,0.000415655039760166,1,0.0022,4,36,42,64,67
AAEL005617,128.5,152.5,104.5,1.456,0.5,7.7,0.000416148431956165,1,0.0022,4,160,145,105,104
AAEL011101,32,22,42,0.524,-0.9,5.7,0.000419376591346867,1,0.0022,4,19,25,37,47
AAEL008906,31.8,21.5,42,0.513,-1,5.7,0.000419376591346867,1,0.0022,4,24,19,37,47
AAEL018124,16.5,9,24,0.391,-1.4,4.8,0.000423972868551654,1,0.0022,4,11,7,27,21
AAEL012099,23.5,32,15,2.179,1.1,5.4,0.000427526479378384,1,0.0022,4,30,34,13,17
AAEL011536,24.5,16,33,0.477,-1.1,5.3,0.000427526479378384,1,0.0022,5,13,19,32,34
AAEL025547,24.5,15.5,33.5,0.463,-1.1,5.3,0.000427526479378384,1,0.0022,5,17,14,32,35
AAEL007805,66.8,50,83.5,0.603,-0.7,6.7,0.000428335989604446,1,0.0022,5,48,52,96,71
AAEL011898,10,15.5,4.5,3.439,1.8,4.3,0.000432019483673947,1,0.0022,5,17,14,3,6
AAEL003677,10.5,5,16,0.311,-1.7,4.2,0.000432019483673947,1,0.0022,5,5,5,14,18
AAEL003865,10.5,5,16,0.309,-1.7,4.3,0.000432019483673947,1,0.0022,5,5,5,16,16
AAEL026371,33.2,23,43.5,0.523,-0.9,5.8,0.000434372499524558,1,0.0023,5,24,22,41,46
AAEL007771,1106.2,1221.5,991,1.232,0.3,10.8,0.000436354289328995,1,0.0023,5,1258,1185,976,1006
AAEL003548,48.2,35.5,61,0.586,-0.8,6.3,0.000440358599461775,1,0.0023,5,37,34,65,57
AAEL007792,22,30.5,13.5,2.235,1.2,5.3,0.000440577739344446,1,0.0023,5,29,32,15,12
AAEL007874,22.2,31,13.5,2.231,1.2,5.3,0.000440577739344446,1,0.0023,5,30,32,12,15
AAEL007368,23.2,14.5,32,0.468,-1.1,5.3,0.000440577739344446,1,0.0023,5,16,13,32,32
AAEL025092,23,14.5,31.5,0.467,-1.1,5.3,0.000440577739344446,1,0.0023,5,16,13,33,30
AAEL013182,44,32,56,0.575,-0.8,6.1,0.000442044776804731,1,0.0023,5,32,32,56,56
AAEL018514,22,31.5,12.5,2.449,1.3,5.3,0.000442882005331891,1,0.0023,5,42,21,13,12
AAEL000004,52.5,39,66,0.591,-0.8,6.4,0.00044603858133349,1,0.0023,5,35,43,63,69
AAEL025911,30.5,20.5,40.5,0.514,-1,5.6,0.000448892636802353,1,0.0023,5,22,19,41,40
AAEL001261,18.5,26.5,10.5,2.442,1.3,5.1,0.00045190197838781,1,0.0023,5,28,25,11,10
AAEL021276,18.5,26,11,2.387,1.3,5.1,0.00045190197838781,1,0.0023,5,25,27,10,12
AAEL018354,38.5,27.5,49.5,0.554,-0.9,6,0.000453154002953023,1,0.0023,5,28,27,52,47
AAEL006315,60.2,45.5,75,0.604,-0.7,6.6,0.000460779740234298,1,0.0024,5,42,49,74,76
AAEL026967,14,20.5,7.5,2.848,1.5,4.7,0.000461737912733048,1,0.0024,5,26,15,6,9
AAEL004728,14.8,8,21.5,0.371,-1.4,4.6,0.000461737912733048,1,0.0024,5,6,10,23,20
AAEL001891,14.5,7.5,21.5,0.361,-1.5,4.6,0.000461737912733048,1,0.0024,5,7,8,19,24
AAEL003285,184.5,154.5,214.5,0.722,-0.5,8.2,0.000462125589513072,1,0.0024,5,157,152,205,224
AAEL002721,30.8,41,20.5,1.973,1,5.7,0.000467872306569654,1,0.0024,5,47,35,16,25
AAEL014286,12.8,6.5,19,0.324,-1.6,4.5,0.00047126595473322,1,0.0024,5,6,7,18,20
AAEL006374,26,17,35,0.486,-1,5.4,0.000471802884089251,1,0.0024,5,22,12,28,42
AAEL000383,26.2,17,35.5,0.485,-1,5.4,0.000471802884089251,1,0.0024,5,13,21,30,41
AAEL013987,68,84,52,1.614,0.7,6.8,0.000473559125016851,1,0.0024,5,87,81,54,50
AAEL027319,51.8,38.5,65,0.594,-0.8,6.4,0.000474531396130842,1,0.0024,5,35,42,71,59
AAEL001959,98.5,78,119,0.66,-0.6,7.3,0.000476697590790628,1,0.0024,5,75,81,110,128
AAEL008485,28.2,38,18.5,2.049,1,5.6,0.000478810879087018,1,0.0025,5,32,44,18,19
AAEL002190,59,74,44,1.679,0.7,6.6,0.00048053645818683,1,0.0025,5,73,75,39,49
AAEL011116,244.8,204.5,285,0.717,-0.5,8.6,0.000482892829681351,1,0.0025,5,202,207,255,315
AAEL005558,341.8,296.5,387,0.766,-0.4,9.1,0.000483263877526464,1,0.0025,5,303,290,374,400
AAEL011865,60.5,45.5,75.5,0.604,-0.7,6.6,0.000483424483614804,1,0.0025,5,42,49,71,80
AAEL006509,219,254,184,1.384,0.5,8.5,0.000486457111886685,1,0.0025,5,255,253,166,202
AAEL011459,5.5,9.5,1.5,6.512,2.7,3.6,0.000488981119586327,1,0.0025,5,9,10,2,1
AAEL000021,6,1.5,10.5,0.149,-2.7,3.6,0.000488981119586327,1,0.0025,5,2,1,12,9
AAEL020200,35.5,25,46,0.545,-0.9,5.8,0.000490170932061594,1,0.0025,5,22,28,48,44
AAEL024975,50.8,37.5,64,0.587,-0.8,6.3,0.000490281111399063,1,0.0025,5,32,43,71,57
AAEL010244,41,29.5,52.5,0.561,-0.8,6,0.000501681691467753,1,0.0026,5,29,30,41,64
AAEL009879,28,19,37,0.499,-1,5.5,0.000508683981325133,1,0.0026,5,18,20,35,39
AAEL027153,23.5,15,32,0.467,-1.1,5.3,0.000512181416977433,1,0.0026,5,13,17,32,32
AAEL025109,4.5,1,8,0.111,-3.2,3.2,0.000519291932616171,1,0.0026,5,1,1,8,8
AAEL007736,4.2,0.5,8,0.086,-3.5,3.2,0.000519291932616171,1,0.0026,5,1,0,8,8
AAEL004472,295.2,255,335.5,0.76,-0.4,8.9,0.000523231300636825,1,0.0027,6,264,246,331,340
AAEL001916,73,54,92,0.587,-0.8,6.8,0.000524217092611513,1,0.0027,6,60,48,71,113
AAEL018177,22,13.5,30.5,0.451,-1.1,5.2,0.000527349284053215,1,0.0027,6,12,15,32,29
AAEL009359,6,10.5,1.5,5.516,2.5,3.8,0.000534384349413178,1,0.0027,6,8,13,2,1
AAEL011330,6.8,2.5,11,0.222,-2.2,3.7,0.000534384349413178,1,0.0027,6,2,3,10,12
AAEL003886,7,2.5,11.5,0.212,-2.2,3.7,0.000534384349413178,1,0.0027,6,2,3,12,11
AAEL027937,8.2,3,13.5,0.24,-2.1,3.9,0.000536132709761886,1,0.0027,6,5,1,14,13
AAEL014717,74.5,91.5,57.5,1.584,0.7,6.9,0.000536212988162764,1,0.0027,6,86,97,58,57
AAEL025888,13,19.5,6.5,2.967,1.6,4.6,0.000537303144306149,1,0.0027,6,20,19,6,7
AAEL013197,13.2,19.5,7,2.861,1.5,4.6,0.000537303144306149,1,0.0027,6,20,19,7,7
AAEL024887,13.2,20,6.5,2.794,1.5,4.6,0.000537303144306149,1,0.0027,6,23,17,8,5
AAEL002921,14,7.5,20.5,0.369,-1.4,4.6,0.000537303144306149,1,0.0027,6,10,5,20,21
AAEL001976,14.2,7.5,21,0.367,-1.4,4.6,0.000537303144306149,1,0.0027,6,10,5,19,23
AAEL002836,14.2,7.5,21,0.366,-1.5,4.6,0.000537303144306149,1,0.0027,6,7,8,21,21
AAEL010138,14,7.5,20.5,0.364,-1.5,4.6,0.000537303144306149,1,0.0027,6,8,7,19,22
AAEL009273,27,18,36,0.498,-1,5.5,0.000537935316625977,1,0.0027,6,17,19,32,40
AAEL000199,26.5,17.5,35.5,0.498,-1,5.4,0.000537935316625977,1,0.0027,6,18,17,34,37
AAEL026297,26.2,17.5,35,0.497,-1,5.4,0.000537935316625977,1,0.0027,6,17,18,36,34
AAEL000970,29.8,20.5,39,0.516,-1,5.6,0.000538173908851,1,0.0027,6,22,19,43,35
AAEL026227,39.8,28.5,51,0.562,-0.8,6,0.00053914116000941,1,0.0027,6,31,26,53,49
AAEL007942,78,96,60,1.604,0.7,7,0.000540797853966098,1,0.0027,6,99,93,47,73
AAEL010227,19.8,12,27.5,0.439,-1.2,5,0.000541485305796287,1,0.0027,6,12,12,28,27
AAEL012942,19.5,11.5,27.5,0.432,-1.2,5,0.000541485305796287,1,0.0027,6,13,10,23,32
AAEL008463,19.8,12,27.5,0.428,-1.2,5,0.000541485305796287,1,0.0027,6,15,9,30,25
AAEL013858,59.8,45,74.5,0.605,-0.7,6.6,0.000545758849951195,1,0.0027,6,43,47,73,76
AAEL001960,7,11.5,2.5,4.784,2.3,3.9,0.000547102714181369,1,0.0028,6,13,10,3,2
AAEL004718,7.8,3,12.5,0.225,-2.2,3.8,0.000547102714181369,1,0.0028,6,3,3,10,15
AAEL010437,79.8,62.5,97,0.642,-0.6,7,0.000547975953176945,1,0.0028,6,67,58,93,101
AAEL013596,45.2,33,57.5,0.585,-0.8,6.2,0.000554844534078468,1,0.0028,6,32,34,58,57
AAEL006829,71.5,88,55,1.603,0.7,6.9,0.00055583591038807,1,0.0028,6,84,92,54,56
AAEL017061,44.5,56.5,32.5,1.738,0.8,6.2,0.000568438277434037,1,0.0029,6,54,59,28,37
AAEL015118,68.2,52.5,84,0.624,-0.7,6.8,0.000571040026249146,1,0.0029,6,50,55,92,76
AAEL007449,28.5,19,38,0.503,-1,5.5,0.000574242576986735,1,0.0029,6,20,18,38,38
AAEL014827,33.5,23.5,43.5,0.541,-0.9,5.7,0.00057637627607708,1,0.0029,6,26,21,40,47
AAEL003415,93.5,74.5,112.5,0.666,-0.6,7.2,0.000576442627338624,1,0.0029,6,77,72,113,112
AAEL013490,50.5,37.5,63.5,0.596,-0.7,6.3,0.000583106329647147,1,0.0029,6,35,40,60,67
AAEL009399,15,8,22,0.385,-1.4,4.7,0.000586570694088931,1,0.0029,6,6,10,20,24
AAEL006474,24.2,15.5,33,0.483,-1.1,5.3,0.000591476667894482,1,0.003,6,16,15,31,35
AAEL020238,2434,2744.5,2123.5,1.292,0.4,11.9,0.0005930928884539,1,0.003,6,2801,2688,2298,1949
AAEL020543,30.2,20.5,40,0.52,-0.9,5.6,0.00060245238707524,1,0.003,6,17,24,42,38
AAEL004709,59.8,45,74.5,0.607,-0.7,6.6,0.000608223954128233,1,0.003,6,46,44,66,83
AAEL002703,27,18,36,0.503,-1,5.5,0.000610222849310553,1,0.003,6,18,18,32,40
AAEL005706,23,14.5,31.5,0.466,-1.1,5.2,0.000613749142898736,1,0.0031,6,15,14,32,31
AAEL015651,16.5,9.5,23.5,0.401,-1.3,4.8,0.000619892695912819,1,0.0031,7,11,8,27,20
AAEL019648,51,38.5,63.5,0.604,-0.7,6.3,0.000622367420852142,1,0.0031,7,37,40,64,63
AAEL008936,12.5,19,6,2.977,1.6,4.6,0.000623042917671574,1,0.0031,7,23,15,7,5
AAEL002606,41.2,52.5,30,1.742,0.8,6.1,0.000625391021533145,1,0.0031,7,55,50,27,33
AAEL024852,42.5,31,54,0.578,-0.8,6.1,0.000625391021533145,1,0.0031,7,34,28,50,58
AAEL014375,52.8,39,66.5,0.588,-0.8,6.4,0.000627320803957028,1,0.0031,7,37,41,56,77
AAEL004191,21.5,13.5,29.5,0.449,-1.2,5.2,0.00063131850219693,1,0.0031,7,12,15,25,34
AAEL018226,33.8,24,43.5,0.548,-0.9,5.8,0.00063665507213227,1,0.0032,7,24,24,41,46
AAEL010001,17.8,10.5,25,0.417,-1.3,4.9,0.000638960007386732,1,0.0032,7,13,8,23,27
AAEL014536,18,10.5,25.5,0.414,-1.3,4.9,0.000638960007386732,1,0.0032,7,11,10,24,27
AAEL000261,17.8,10.5,25,0.412,-1.3,4.9,0.000638960007386732,1,0.0032,7,12,9,24,26
AAEL007943,20,12,28,0.442,-1.2,5.1,0.000642613197024695,1,0.0032,7,11,13,26,30
AAEL025979,26,17.5,34.5,0.495,-1,5.4,0.000645390658752681,1,0.0032,7,17,18,30,39
AAEL007452,18,25.5,10.5,2.397,1.3,5,0.000645828281939634,1,0.0032,7,24,27,12,9
AAEL003839,19,11.5,26.5,0.432,-1.2,5,0.000645828281939634,1,0.0032,7,14,9,23,30
AAEL014314,19,11.5,26.5,0.428,-1.2,5,0.000645828281939634,1,0.0032,7,13,10,24,29
AAEL008650,19,11,27,0.424,-1.2,5,0.000645828281939634,1,0.0032,7,13,9,24,30
AAEL002416,24.8,16.5,33,0.488,-1,5.3,0.000678826232610995,1,0.0034,7,16,17,32,34
AAEL025921,24.8,16,33.5,0.477,-1.1,5.3,0.000678826232610995,1,0.0034,7,18,14,29,38
AAEL020287,14.5,8,21,0.387,-1.4,4.6,0.000687960925624272,1,0.0034,7,9,7,21,21
AAEL002195,14.5,8,21,0.37,-1.4,4.6,0.000687960925624272,1,0.0034,7,9,7,19,23
AAEL014198,62.5,77.5,47.5,1.621,0.7,6.7,0.000688276493510775,1,0.0034,7,77,78,49,46
AAEL010761,39.5,29,50,0.575,-0.8,6,0.000698488747983228,1,0.0034,7,36,22,49,51
AAEL010057,34,24,44,0.542,-0.9,5.8,0.000701125104989706,1,0.0035,7,23,25,42,46
AAEL002125,36,25.5,46.5,0.559,-0.8,5.9,0.000705626286097069,1,0.0035,7,25,26,46,47
AAEL003354,54.8,41,68.5,0.602,-0.7,6.4,0.000707923662533945,1,0.0035,7,44,38,69,68
AAEL004824,22.2,30.5,14,2.158,1.1,5.3,0.000709380939789885,1,0.0035,7,32,29,15,13
AAEL021452,23.2,15,31.5,0.476,-1.1,5.3,0.000709380939789885,1,0.0035,7,17,13,33,30
AAEL010809,77.2,59.5,95,0.629,-0.7,6.9,0.000715545077812016,1,0.0035,8,54,65,80,110
AAEL006919,12,18,6,3.113,1.6,4.5,0.000719393838272582,1,0.0035,8,19,17,7,5
AAEL005234,12.2,6.5,18,0.36,-1.5,4.4,0.000719393838272582,1,0.0035,8,8,5,19,17
AAEL023076,12.5,6.5,18.5,0.352,-1.5,4.4,0.000719393838272582,1,0.0035,8,6,7,17,20
AAEL011370,12.5,6.5,18.5,0.343,-1.5,4.4,0.000719393838272582,1,0.0035,8,5,8,19,18
AAEL009190,29.5,20,39,0.521,-0.9,5.6,0.000722390922072989,1,0.0035,8,20,20,34,44
AAEL007544,29.5,20,39,0.518,-1,5.6,0.000722390922072989,1,0.0035,8,19,21,32,46
AAEL011662,4.8,1,8.5,0.14,-2.8,3.3,0.000729411236287274,1,0.0036,8,1,1,9,8
AAEL026460,5,1,9,0.138,-2.9,3.3,0.000729411236287274,1,0.0036,8,2,0,8,10
AAEL010336,15.8,9,22.5,0.407,-1.3,4.7,0.000732665822877786,1,0.0036,8,10,8,22,23
AAEL002102,15.8,9,22.5,0.392,-1.4,4.7,0.000732665822877786,1,0.0036,8,9,9,18,27
AAEL008041,47.5,35.5,59.5,0.599,-0.7,6.2,0.000734350382203184,1,0.0036,8,36,35,62,57
AAEL000425,9.5,4,15,0.29,-1.8,4.1,0.00075458535682566,1,0.0037,8,5,3,15,15
AAEL012826,40.2,29.5,51,0.576,-0.8,6,0.000757290430260146,1,0.0037,8,34,25,51,51
AAEL001495,46,34.5,57.5,0.598,-0.7,6.2,0.000759143708525446,1,0.0037,8,35,34,57,58
AAEL000924,32.8,23,42.5,0.541,-0.9,5.7,0.000762000583071976,1,0.0037,8,21,25,40,45
AAEL027580,19,26.5,11.5,2.3,1.2,5.1,0.000768181038800248,1,0.0038,8,28,25,11,12
AAEL010913,19.5,12,27,0.449,-1.2,5,0.000768181038800248,1,0.0038,8,12,12,27,27
AAEL013522,18,10.5,25.5,0.431,-1.2,4.9,0.000770130205685952,1,0.0038,8,10,11,24,27
AAEL009851,18.2,11,25.5,0.427,-1.2,4.9,0.000770130205685952,1,0.0038,8,10,12,26,25
AAEL007853,18.2,11,25.5,0.417,-1.3,4.9,0.000770130205685952,1,0.0038,8,12,10,24,27
AAEL028178,277.2,314.5,240,1.31,0.4,8.8,0.000773134234094176,1,0.0038,8,321,308,239,241
AAEL025265,28,19,37,0.51,-1,5.5,0.000774258365797509,1,0.0038,8,17,21,39,35
